episode,reward,timestamp
1,123.47,2026-02-06T12:37:41.145923
2,385.41,2026-02-06T12:37:41.145932
3,3566.85,2026-02-06T12:37:41.145935
4,31.10,2026-02-06T12:37:41.145938
5,15.30,2026-02-06T12:37:41.145940
6,182.67,2026-02-06T12:37:41.145942
7,19.62,2026-02-06T12:37:41.145944
8,351.49,2026-02-06T12:37:41.145947
9,292.72,2026-02-06T12:37:41.145949
10,4433.82,2026-02-06T12:37:41.145951
average,940.24,2026-02-06T12:37:41.145954
std,1547.53,2026-02-06T12:37:41.145956
