episode,reward,timestamp
1,805.97,2026-02-08T05:05:42.405499
2,780.55,2026-02-08T05:05:42.405508
3,806.84,2026-02-08T05:05:42.405511
4,829.10,2026-02-08T05:05:42.405514
5,791.63,2026-02-08T05:05:42.405516
6,684.51,2026-02-08T05:05:42.405518
7,802.33,2026-02-08T05:05:42.405520
8,781.36,2026-02-08T05:05:42.405522
9,806.49,2026-02-08T05:05:42.405524
10,794.17,2026-02-08T05:05:42.405527
average,788.29,2026-02-08T05:05:42.405529
std,37.11,2026-02-08T05:05:42.405531
