episode,reward,timestamp
1,3415.94,2026-02-09T04:02:54.558593
2,3844.07,2026-02-09T04:02:54.558604
3,3708.35,2026-02-09T04:02:54.558607
4,3976.04,2026-02-09T04:02:54.558609
5,4190.56,2026-02-09T04:02:54.558612
6,3933.82,2026-02-09T04:02:54.558614
7,4198.55,2026-02-09T04:02:54.558616
8,3996.57,2026-02-09T04:02:54.558618
9,4086.67,2026-02-09T04:02:54.558620
10,4074.90,2026-02-09T04:02:54.558622
average,3942.55,2026-02-09T04:02:54.558625
std,226.12,2026-02-09T04:02:54.558627
