episode,reward,timestamp
1,4104.82,2026-02-09T03:31:11.116266
2,3458.79,2026-02-09T03:31:11.116277
3,4454.43,2026-02-09T03:31:11.116280
4,4297.45,2026-02-09T03:31:11.116282
5,4435.15,2026-02-09T03:31:11.116284
6,4328.75,2026-02-09T03:31:11.116286
7,4138.25,2026-02-09T03:31:11.116289
8,4224.72,2026-02-09T03:31:11.116291
9,4349.84,2026-02-09T03:31:11.116293
10,4365.44,2026-02-09T03:31:11.116295
average,4215.76,2026-02-09T03:31:11.116298
std,275.01,2026-02-09T03:31:11.116300
