episode,reward,timestamp
1,1014.11,2026-02-07T18:41:39.512647
2,1000.99,2026-02-07T18:41:39.512655
3,989.27,2026-02-07T18:41:39.512659
4,1002.36,2026-02-07T18:41:39.512662
5,985.53,2026-02-07T18:41:39.512664
6,978.88,2026-02-07T18:41:39.512666
7,989.47,2026-02-07T18:41:39.512669
8,1025.49,2026-02-07T18:41:39.512671
9,1009.68,2026-02-07T18:41:39.512673
10,1050.08,2026-02-07T18:41:39.512675
average,1004.59,2026-02-07T18:41:39.512678
std,20.32,2026-02-07T18:41:39.512680
