metric,value,timestamp
env_name,hopper-medium-expert-v0,2026-02-07T23:56:42.373321
exp_name,bc-hopper-medexp-run1,2026-02-07T23:56:42.373329
seed,42,2026-02-07T23:56:42.373331
n_epochs,1000,2026-02-07T23:56:42.373334
final_loss,0.065491,2026-02-07T23:56:42.373338
avg_reward,1675.99,2026-02-07T23:56:42.373342
std_reward,1354.11,2026-02-07T23:56:42.373344
n_episodes,10,2026-02-07T23:56:42.373346
