metric,value,timestamp
env_name,walker2d-medium-expert-v0,2026-02-06T08:36:06.266559
exp_name,bc-walker2d-medexp-run1,2026-02-06T08:36:06.266571
seed,42,2026-02-06T08:36:06.266574
n_epochs,1000,2026-02-06T08:36:06.266576
final_loss,0.069125,2026-02-06T08:36:06.266583
avg_reward,273.84,2026-02-06T08:36:06.266587
std_reward,179.95,2026-02-06T08:36:06.266589
n_episodes,10,2026-02-06T08:36:06.266591
