episode,reward,timestamp
1,169.52,2026-02-09T22:15:50.538535
2,270.95,2026-02-09T22:15:50.538543
3,157.89,2026-02-09T22:15:50.538545
4,146.53,2026-02-09T22:15:50.538548
5,4.38,2026-02-09T22:15:50.538550
6,151.29,2026-02-09T22:15:50.538552
7,4077.85,2026-02-09T22:15:50.538554
8,6.10,2026-02-09T22:15:50.538557
9,175.38,2026-02-09T22:15:50.538559
10,225.19,2026-02-09T22:15:50.538561
average,538.51,2026-02-09T22:15:50.538564
std,1182.45,2026-02-09T22:15:50.538567
