episode,reward,timestamp
1,3841.84,2026-02-13T01:22:17.187966
2,4096.38,2026-02-13T01:22:17.187977
3,4183.02,2026-02-13T01:22:17.187980
4,4371.51,2026-02-13T01:22:17.187982
5,4191.58,2026-02-13T01:22:17.187984
6,4016.78,2026-02-13T01:22:17.187987
7,521.88,2026-02-13T01:22:17.187989
8,1654.60,2026-02-13T01:22:17.187991
9,4148.02,2026-02-13T01:22:17.187993
10,4268.49,2026-02-13T01:22:17.187995
average,3529.41,2026-02-13T01:22:17.187998
std,1253.81,2026-02-13T01:22:17.188000
