episode,reward,timestamp
1,4376.80,2026-02-13T00:57:02.475741
2,3822.55,2026-02-13T00:57:02.475754
3,4401.50,2026-02-13T00:57:02.475757
4,3907.98,2026-02-13T00:57:02.475759
5,4181.52,2026-02-13T00:57:02.475761
6,4327.08,2026-02-13T00:57:02.475764
7,4174.41,2026-02-13T00:57:02.475766
8,4311.85,2026-02-13T00:57:02.475768
9,4012.19,2026-02-13T00:57:02.475770
10,4475.85,2026-02-13T00:57:02.475772
average,4199.17,2026-02-13T00:57:02.475775
std,209.91,2026-02-13T00:57:02.475777
