episode,reward,timestamp
1,793.70,2026-02-12T23:32:12.988371
2,531.94,2026-02-12T23:32:12.988380
3,821.99,2026-02-12T23:32:12.988383
4,1188.84,2026-02-12T23:32:12.988386
5,783.67,2026-02-12T23:32:12.988389
6,806.72,2026-02-12T23:32:12.988392
7,611.51,2026-02-12T23:32:12.988395
8,872.82,2026-02-12T23:32:12.988398
9,785.43,2026-02-12T23:32:12.988401
10,456.07,2026-02-12T23:32:12.988403
average,765.27,2026-02-12T23:32:12.988407
std,192.65,2026-02-12T23:32:12.988410
