episode,reward,timestamp
1,4172.47,2026-04-15T13:24:14.784935
2,12412.99,2026-04-15T13:24:14.784947
3,12674.53,2026-04-15T13:24:14.784950
4,12827.92,2026-04-15T13:24:14.784952
5,4318.20,2026-04-15T13:24:14.784955
6,12833.53,2026-04-15T13:24:14.784957
7,12798.22,2026-04-15T13:24:14.784959
8,4410.82,2026-04-15T13:24:14.784961
9,12864.12,2026-04-15T13:24:14.784963
10,12879.52,2026-04-15T13:24:14.784966
average,10219.23,2026-04-15T13:24:14.784968
std,3877.21,2026-04-15T13:24:14.784971
