episode,reward,timestamp
1,3929.68,2026-04-15T13:56:11.611915
2,4209.48,2026-04-15T13:56:11.611926
3,4491.66,2026-04-15T13:56:11.611929
4,4038.44,2026-04-15T13:56:11.611931
5,4423.76,2026-04-15T13:56:11.611934
6,4090.21,2026-04-15T13:56:11.611936
7,4213.44,2026-04-15T13:56:11.611938
8,4391.98,2026-04-15T13:56:11.611940
9,4196.38,2026-04-15T13:56:11.611943
10,4179.13,2026-04-15T13:56:11.611945
average,4216.41,2026-04-15T13:56:11.611947
std,167.71,2026-04-15T13:56:11.611950
