episode,reward,timestamp
1,3615.80,2026-02-10T12:26:02.614058
2,3636.80,2026-02-10T12:26:02.614065
3,3645.38,2026-02-10T12:26:02.614068
4,3629.53,2026-02-10T12:26:02.614070
5,3623.04,2026-02-10T12:26:02.614073
6,3663.01,2026-02-10T12:26:02.614075
7,3638.22,2026-02-10T12:26:02.614077
8,2924.56,2026-02-10T12:26:02.614079
9,3630.20,2026-02-10T12:26:02.614081
10,3646.29,2026-02-10T12:26:02.614083
average,3565.28,2026-02-10T12:26:02.614086
std,213.94,2026-02-10T12:26:02.614089
