epoch,loss,reward,timestamp
1,0.315735,-1.13,2026-04-15T13:24:19.495468
2,0.233882,-1.91,2026-04-15T13:24:21.226415
3,0.215627,-3.49,2026-04-15T13:24:22.941299
4,0.204390,-3.80,2026-04-15T13:24:24.679085
5,0.197365,-4.44,2026-04-15T13:24:26.404017
6,0.191025,-6.84,2026-04-15T13:24:28.127256
7,0.187238,-5.91,2026-04-15T13:24:29.821484
8,0.183635,-6.64,2026-04-15T13:24:31.540225
9,0.180756,-7.88,2026-04-15T13:24:33.268276
10,0.178014,-9.81,2026-04-15T13:24:34.984088
11,0.176353,-10.99,2026-04-15T13:24:36.713790
12,0.173874,-7.88,2026-04-15T13:24:38.660044
13,0.171714,-9.60,2026-04-15T13:24:40.613405
14,0.170489,-9.79,2026-04-15T13:24:42.557748
15,0.169847,-6.63,2026-04-15T13:24:44.526607
16,0.167873,-10.14,2026-04-15T13:24:46.506291
17,0.166939,-6.85,2026-04-15T13:24:48.552985
18,0.165470,-5.71,2026-04-15T13:24:50.548791
19,0.164453,-2.98,2026-04-15T13:24:52.618245
20,0.163748,1.61,2026-04-15T13:24:54.587142
21,0.162994,3.18,2026-04-15T13:24:56.618802
22,0.161972,-2.21,2026-04-15T13:24:58.591463
23,0.161060,1391.75,2026-04-15T13:25:00.601848
24,0.160125,5.77,2026-04-15T13:25:02.685412
25,0.159775,-2.94,2026-04-15T13:25:04.826857
26,0.158501,2734.35,2026-04-15T13:25:06.918198
27,0.157699,2297.18,2026-04-15T13:25:08.989532
28,0.157318,919.44,2026-04-15T13:25:11.023223
29,0.156550,2168.80,2026-04-15T13:25:13.089938
30,0.155738,1480.09,2026-04-15T13:25:15.045487
31,0.155699,1722.06,2026-04-15T13:25:17.120140
32,0.154782,2962.51,2026-04-15T13:25:19.183018
33,0.154689,168.64,2026-04-15T13:25:21.178526
34,0.153821,3186.70,2026-04-15T13:25:23.190925
35,0.153863,4085.35,2026-04-15T13:25:25.148330
36,0.153043,15.92,2026-04-15T13:25:27.156277
37,0.152412,4132.70,2026-04-15T13:25:29.156279
38,0.152202,4081.33,2026-04-15T13:25:31.105187
39,0.151313,3889.56,2026-04-15T13:25:33.018013
40,0.151691,3598.23,2026-04-15T13:25:35.026032
41,0.150629,4063.31,2026-04-15T13:25:37.051706
42,0.149642,4375.75,2026-04-15T13:25:39.012636
43,0.149873,4211.14,2026-04-15T13:25:40.878853
44,0.149305,4230.74,2026-04-15T13:25:42.812823
45,0.149095,4052.81,2026-04-15T13:25:44.743526
46,0.148684,4099.88,2026-04-15T13:25:46.691282
47,0.148102,4323.59,2026-04-15T13:25:48.656501
48,0.147981,4001.50,2026-04-15T13:25:50.548257
49,0.147520,4345.64,2026-04-15T13:25:52.362422
50,0.147400,4193.18,2026-04-15T13:25:54.262866
51,0.147161,4178.95,2026-04-15T13:25:56.153950
52,0.146541,4256.86,2026-04-15T13:25:57.994373
53,0.146504,4040.28,2026-04-15T13:25:59.865743
54,0.146112,3649.22,2026-04-15T13:26:01.746515
55,0.145757,4363.33,2026-04-15T13:26:03.633110
56,0.145892,3926.09,2026-04-15T13:26:05.423743
57,0.144824,4229.02,2026-04-15T13:26:07.280849
58,0.145510,3592.39,2026-04-15T13:26:09.158932
59,0.144951,4094.16,2026-04-15T13:26:10.972364
60,0.144540,4261.32,2026-04-15T13:26:12.799862
61,0.144413,4282.66,2026-04-15T13:26:14.647236
62,0.143813,4250.51,2026-04-15T13:26:16.467533
63,0.143521,4015.12,2026-04-15T13:26:18.292227
64,0.143179,3402.21,2026-04-15T13:26:20.216082
65,0.143181,4388.60,2026-04-15T13:26:22.080047
66,0.142728,3911.82,2026-04-15T13:26:23.877533
67,0.142258,3632.60,2026-04-15T13:26:25.731964
68,0.142653,3805.79,2026-04-15T13:26:27.635588
69,0.142077,2865.80,2026-04-15T13:26:29.559763
70,0.142216,3791.74,2026-04-15T13:26:31.392312
71,0.141569,4273.79,2026-04-15T13:26:33.242979
72,0.141486,3723.88,2026-04-15T13:26:35.139514
73,0.141106,3371.90,2026-04-15T13:26:36.979549
74,0.141022,4032.69,2026-04-15T13:26:38.793043
75,0.140906,3997.58,2026-04-15T13:26:40.659619
76,0.140893,4248.38,2026-04-15T13:26:42.535992
77,0.140784,2668.26,2026-04-15T13:26:44.439376
78,0.140374,4115.43,2026-04-15T13:26:46.295038
79,0.139960,4149.65,2026-04-15T13:26:48.148292
80,0.139350,4106.35,2026-04-15T13:26:50.010342
81,0.139601,4294.54,2026-04-15T13:26:51.842325
82,0.139239,4124.52,2026-04-15T13:26:53.667090
83,0.139181,4319.82,2026-04-15T13:26:55.563442
84,0.138762,4178.49,2026-04-15T13:26:57.360697
85,0.138819,4258.51,2026-04-15T13:26:59.200411
86,0.138390,3286.06,2026-04-15T13:27:01.161392
87,0.138731,4081.66,2026-04-15T13:27:03.011114
88,0.138704,4079.06,2026-04-15T13:27:04.925722
89,0.138506,4193.99,2026-04-15T13:27:06.818820
90,0.138011,4176.88,2026-04-15T13:27:08.718301
91,0.137708,4062.42,2026-04-15T13:27:10.530862
92,0.138004,4047.09,2026-04-15T13:27:12.342484
93,0.137878,4329.55,2026-04-15T13:27:14.225365
94,0.137163,4277.57,2026-04-15T13:27:16.134848
95,0.136798,3985.26,2026-04-15T13:27:17.992330
96,0.137011,4144.15,2026-04-15T13:27:19.872254
97,0.136183,3652.12,2026-04-15T13:27:21.759348
98,0.136507,4003.24,2026-04-15T13:27:23.616624
99,0.136449,3616.18,2026-04-15T13:27:25.473841
100,0.136102,4386.96,2026-04-15T13:27:27.326864
101,0.135899,4047.11,2026-04-15T13:27:29.137494
102,0.136248,4374.96,2026-04-15T13:27:31.043586
103,0.136200,3338.29,2026-04-15T13:27:32.945943
104,0.135781,4376.47,2026-04-15T13:27:34.813868
105,0.135121,4321.74,2026-04-15T13:27:36.625869
106,0.135412,4249.95,2026-04-15T13:27:38.480653
107,0.135238,4386.79,2026-04-15T13:27:40.363352
108,0.135326,4101.35,2026-04-15T13:27:42.200195
109,0.134708,4138.16,2026-04-15T13:27:44.091386
110,0.134425,4391.53,2026-04-15T13:27:45.979383
111,0.134300,3365.76,2026-04-15T13:27:47.904770
112,0.134312,3961.72,2026-04-15T13:27:49.794441
113,0.134651,4301.53,2026-04-15T13:27:51.623705
114,0.134980,3408.10,2026-04-15T13:27:53.506161
115,0.134839,4295.63,2026-04-15T13:27:55.367816
116,0.133808,4295.45,2026-04-15T13:27:57.280049
117,0.133565,2954.81,2026-04-15T13:27:59.131025
118,0.133058,4505.93,2026-04-15T13:28:01.072860
119,0.133423,4135.53,2026-04-15T13:28:02.884658
120,0.133117,4323.00,2026-04-15T13:28:04.842090
121,0.132796,4074.17,2026-04-15T13:28:06.833974
122,0.133301,4307.93,2026-04-15T13:28:08.774566
123,0.132983,4185.33,2026-04-15T13:28:10.730998
124,0.132693,4049.63,2026-04-15T13:28:12.696213
125,0.132557,2760.09,2026-04-15T13:28:14.678747
126,0.132836,3971.94,2026-04-15T13:28:16.661874
127,0.132656,3891.46,2026-04-15T13:28:18.620650
128,0.132527,4357.42,2026-04-15T13:28:20.598266
129,0.131921,4015.45,2026-04-15T13:28:22.523502
130,0.132087,3744.92,2026-04-15T13:28:24.534433
131,0.132460,4126.96,2026-04-15T13:28:26.497423
132,0.131615,4318.08,2026-04-15T13:28:28.465225
133,0.131484,4273.72,2026-04-15T13:28:30.420790
134,0.131674,3649.92,2026-04-15T13:28:32.336775
135,0.131576,1960.30,2026-04-15T13:28:34.259832
136,0.131078,4131.17,2026-04-15T13:28:36.219889
137,0.131474,3844.27,2026-04-15T13:28:38.196873
138,0.131151,4458.64,2026-04-15T13:28:40.144809
139,0.131305,4164.74,2026-04-15T13:28:42.110942
140,0.130772,4011.50,2026-04-15T13:28:44.028856
141,0.130155,4336.14,2026-04-15T13:28:46.040977
142,0.130654,4034.60,2026-04-15T13:28:48.148860
143,0.130399,3273.81,2026-04-15T13:28:50.109797
144,0.130334,4310.50,2026-04-15T13:28:52.186368
145,0.130323,2883.49,2026-04-15T13:28:54.289246
146,0.130229,4079.10,2026-04-15T13:28:56.306179
147,0.129973,4161.16,2026-04-15T13:28:58.311799
148,0.130062,4338.06,2026-04-15T13:29:00.293368
149,0.129610,4164.23,2026-04-15T13:29:02.390176
150,0.129567,4435.78,2026-04-15T13:29:04.394734
151,0.129262,4292.43,2026-04-15T13:29:06.469731
152,0.129344,4293.32,2026-04-15T13:29:08.486730
153,0.129415,4021.82,2026-04-15T13:29:10.665197
154,0.129120,3514.89,2026-04-15T13:29:12.665196
155,0.129206,4172.28,2026-04-15T13:29:14.620455
