episode,reward,timestamp
1,1037.20,2026-02-12T23:59:49.681598
2,126.10,2026-02-12T23:59:49.681607
3,273.35,2026-02-12T23:59:49.681611
4,422.98,2026-02-12T23:59:49.681614
5,3563.00,2026-02-12T23:59:49.681618
6,1986.40,2026-02-12T23:59:49.681622
7,205.37,2026-02-12T23:59:49.681625
8,326.02,2026-02-12T23:59:49.681628
9,1645.63,2026-02-12T23:59:49.681633
10,970.36,2026-02-12T23:59:49.681636
average,1055.64,2026-02-12T23:59:49.681642
std,1031.53,2026-02-12T23:59:49.681646
