episode,reward,timestamp
1,1003.22,2026-04-14T07:42:51.300766
2,1000.27,2026-04-14T07:42:51.300776
3,1033.31,2026-04-14T07:42:51.300779
4,983.40,2026-04-14T07:42:51.300781
5,1025.87,2026-04-14T07:42:51.300784
6,1013.99,2026-04-14T07:42:51.300786
7,1109.76,2026-04-14T07:42:51.300788
8,995.36,2026-04-14T07:42:51.300790
9,1026.79,2026-04-14T07:42:51.300792
10,1023.36,2026-04-14T07:42:51.300794
average,1021.53,2026-04-14T07:42:51.300797
std,33.10,2026-04-14T07:42:51.300799
