episode,reward,timestamp
1,291.33,2026-04-14T03:36:41.046230
2,768.57,2026-04-14T03:36:41.046239
3,251.53,2026-04-14T03:36:41.046242
4,248.57,2026-04-14T03:36:41.046245
5,292.07,2026-04-14T03:36:41.046247
6,290.89,2026-04-14T03:36:41.046249
7,249.73,2026-04-14T03:36:41.046251
8,255.80,2026-04-14T03:36:41.046254
9,300.32,2026-04-14T03:36:41.046256
10,286.80,2026-04-14T03:36:41.046258
average,323.56,2026-04-14T03:36:41.046261
std,149.62,2026-04-14T03:36:41.046263
