episode,reward,timestamp
1,4083.89,2026-04-15T00:41:36.535269
2,4488.63,2026-04-15T00:41:36.535283
3,4186.42,2026-04-15T00:41:36.535287
4,4259.87,2026-04-15T00:41:36.535290
5,4178.32,2026-04-15T00:41:36.535294
6,4516.82,2026-04-15T00:41:36.535297
7,4442.53,2026-04-15T00:41:36.535300
8,4373.71,2026-04-15T00:41:36.535304
9,4340.34,2026-04-15T00:41:36.535308
10,4147.77,2026-04-15T00:41:36.535311
average,4301.83,2026-04-15T00:41:36.535315
std,144.61,2026-04-15T00:41:36.535319
