episode,reward,timestamp
1,106.64,2026-02-05T20:16:58.140513
2,188.43,2026-02-05T20:16:58.140523
3,110.37,2026-02-05T20:16:58.140525
4,152.84,2026-02-05T20:16:58.140528
5,465.10,2026-02-05T20:16:58.140530
6,106.65,2026-02-05T20:16:58.140532
7,209.05,2026-02-05T20:16:58.140534
8,279.50,2026-02-05T20:16:58.140536
9,167.31,2026-02-05T20:16:58.140539
10,228.86,2026-02-05T20:16:58.140541
average,201.47,2026-02-05T20:16:58.140543
std,103.14,2026-02-05T20:16:58.140546
