episode,reward,timestamp
1,0.93,2026-04-14T03:19:24.876586
2,223.47,2026-04-14T03:19:24.876595
3,105.76,2026-04-14T03:19:24.876599
4,155.85,2026-04-14T03:19:24.876601
5,119.11,2026-04-14T03:19:24.876603
6,176.42,2026-04-14T03:19:24.876606
7,15.55,2026-04-14T03:19:24.876608
8,163.62,2026-04-14T03:19:24.876619
9,208.59,2026-04-14T03:19:24.876623
10,223.92,2026-04-14T03:19:24.876625
average,139.32,2026-04-14T03:19:24.876628
std,75.69,2026-04-14T03:19:24.876631
