episode,reward,timestamp
1,12978.63,2026-02-10T18:56:15.893502
2,13006.87,2026-02-10T18:56:15.893515
3,4127.84,2026-02-10T18:56:15.893518
4,4316.14,2026-02-10T18:56:15.893521
5,12989.72,2026-02-10T18:56:15.893523
6,4346.91,2026-02-10T18:56:15.893525
7,13113.30,2026-02-10T18:56:15.893527
8,4283.15,2026-02-10T18:56:15.893529
9,4550.79,2026-02-10T18:56:15.893531
10,4213.59,2026-02-10T18:56:15.893533
average,7792.69,2026-02-10T18:56:15.893536
std,4271.15,2026-02-10T18:56:15.893538
