episode,reward,timestamp
1,244.73,2026-04-13T17:43:51.681347
2,188.72,2026-04-13T17:43:51.681356
3,3043.77,2026-04-13T17:43:51.681359
4,221.09,2026-04-13T17:43:51.681362
5,187.55,2026-04-13T17:43:51.681364
6,3566.21,2026-04-13T17:43:51.681366
7,321.98,2026-04-13T17:43:51.681368
8,226.20,2026-04-13T17:43:51.681371
9,288.96,2026-04-13T17:43:51.681373
10,318.59,2026-04-13T17:43:51.681375
average,860.78,2026-04-13T17:43:51.681378
std,1228.51,2026-04-13T17:43:51.681380
