episode,reward,timestamp
1,4449.14,2026-02-13T01:15:01.338169
2,3936.11,2026-02-13T01:15:01.338180
3,4119.76,2026-02-13T01:15:01.338183
4,4559.98,2026-02-13T01:15:01.338185
5,3828.09,2026-02-13T01:15:01.338187
6,4363.34,2026-02-13T01:15:01.338189
7,4340.52,2026-02-13T01:15:01.338191
8,4361.44,2026-02-13T01:15:01.338194
9,4438.14,2026-02-13T01:15:01.338196
10,2394.53,2026-02-13T01:15:01.338198
average,4079.10,2026-02-13T01:15:01.338201
std,604.05,2026-02-13T01:15:01.338203
