metric,value,timestamp
env_name,halfcheetah-medium-v0,2026-02-08T12:55:54.918840
exp_name,bc-halfcheetah-medium-run3,2026-02-08T12:55:54.918849
seed,44,2026-02-08T12:55:54.918852
n_epochs,1000,2026-02-08T12:55:54.918854
final_loss,0.023350,2026-02-08T12:55:54.918859
avg_reward,4366.38,2026-02-08T12:55:54.918863
std_reward,127.37,2026-02-08T12:55:54.918865
n_episodes,10,2026-02-08T12:55:54.918867
