episode,reward,timestamp
1,3587.55,2026-02-12T23:01:47.392138
2,3608.47,2026-02-12T23:01:47.392146
3,417.83,2026-02-12T23:01:47.392149
4,3596.90,2026-02-12T23:01:47.392153
5,3591.92,2026-02-12T23:01:47.392156
6,1684.43,2026-02-12T23:01:47.392170
7,3637.72,2026-02-12T23:01:47.392173
8,683.77,2026-02-12T23:01:47.392176
9,3612.97,2026-02-12T23:01:47.392179
10,3570.14,2026-02-12T23:01:47.392182
average,2799.17,2026-02-12T23:01:47.392185
std,1260.54,2026-02-12T23:01:47.392188
