episode,reward,timestamp
1,13001.10,2026-02-09T02:59:20.435742
2,4286.44,2026-02-09T02:59:20.435754
3,4270.40,2026-02-09T02:59:20.435757
4,4251.05,2026-02-09T02:59:20.435759
5,12944.32,2026-02-09T02:59:20.435762
6,12968.05,2026-02-09T02:59:20.435764
7,4064.37,2026-02-09T02:59:20.435766
8,12893.26,2026-02-09T02:59:20.435768
9,4347.15,2026-02-09T02:59:20.435771
10,12708.10,2026-02-09T02:59:20.435773
average,8573.43,2026-02-09T02:59:20.435775
std,4330.69,2026-02-09T02:59:20.435778
