episode,reward,timestamp
1,4300.56,2026-02-13T01:33:55.421571
2,4207.41,2026-02-13T01:33:55.421582
3,4088.90,2026-02-13T01:33:55.421585
4,4070.88,2026-02-13T01:33:55.421587
5,4278.70,2026-02-13T01:33:55.421590
6,1211.39,2026-02-13T01:33:55.421592
7,1159.07,2026-02-13T01:33:55.421594
8,3836.14,2026-02-13T01:33:55.421596
9,3785.05,2026-02-13T01:33:55.421598
10,3260.71,2026-02-13T01:33:55.421600
average,3419.88,2026-02-13T01:33:55.421603
std,1154.36,2026-02-13T01:33:55.421605
