episode,reward,timestamp
1,285.92,2026-04-14T19:23:59.337089
2,241.03,2026-04-14T19:23:59.337097
3,391.17,2026-04-14T19:23:59.337100
4,375.71,2026-04-14T19:23:59.337102
5,859.32,2026-04-14T19:23:59.337104
6,1040.54,2026-04-14T19:23:59.337107
7,286.06,2026-04-14T19:23:59.337109
8,925.27,2026-04-14T19:23:59.337111
9,1084.81,2026-04-14T19:23:59.337113
10,955.31,2026-04-14T19:23:59.337115
average,644.51,2026-04-14T19:23:59.337118
std,335.94,2026-04-14T19:23:59.337120
