episode,reward,timestamp
1,158.14,2026-02-06T01:57:25.194729
2,362.80,2026-02-06T01:57:25.194738
3,409.60,2026-02-06T01:57:25.194742
4,222.87,2026-02-06T01:57:25.194746
5,3695.56,2026-02-06T01:57:25.194750
6,156.76,2026-02-06T01:57:25.194754
7,208.08,2026-02-06T01:57:25.194757
8,246.62,2026-02-06T01:57:25.194761
9,365.66,2026-02-06T01:57:25.194764
10,433.38,2026-02-06T01:57:25.194768
average,625.95,2026-02-06T01:57:25.194772
std,1027.78,2026-02-06T01:57:25.194775
