episode,reward,timestamp
1,282.92,2026-02-08T01:50:34.022837
2,308.61,2026-02-08T01:50:34.022845
3,304.93,2026-02-08T01:50:34.022848
4,313.17,2026-02-08T01:50:34.022850
5,306.41,2026-02-08T01:50:34.022853
6,312.98,2026-02-08T01:50:34.022855
7,315.25,2026-02-08T01:50:34.022857
8,307.18,2026-02-08T01:50:34.022859
9,301.76,2026-02-08T01:50:34.022861
10,308.15,2026-02-08T01:50:34.022863
average,306.14,2026-02-08T01:50:34.022866
std,8.66,2026-02-08T01:50:34.022868
