episode,reward,timestamp
1,4141.45,2026-04-15T00:41:13.259864
2,4199.84,2026-04-15T00:41:13.259875
3,4207.09,2026-04-15T00:41:13.259878
4,4361.58,2026-04-15T00:41:13.259880
5,4423.40,2026-04-15T00:41:13.259883
6,4146.94,2026-04-15T00:41:13.259885
7,4283.47,2026-04-15T00:41:13.259887
8,4105.97,2026-04-15T00:41:13.259889
9,4250.78,2026-04-15T00:41:13.259891
10,4422.86,2026-04-15T00:41:13.259894
average,4254.34,2026-04-15T00:41:13.259896
std,109.93,2026-04-15T00:41:13.259899
