episode,reward,timestamp
1,3629.97,2026-02-10T13:47:46.305289
2,3618.43,2026-02-10T13:47:46.305297
3,3618.17,2026-02-10T13:47:46.305301
4,3631.50,2026-02-10T13:47:46.305303
5,3611.80,2026-02-10T13:47:46.305305
6,3614.31,2026-02-10T13:47:46.305307
7,3607.54,2026-02-10T13:47:46.305310
8,3632.99,2026-02-10T13:47:46.305312
9,3633.62,2026-02-10T13:47:46.305314
10,3617.23,2026-02-10T13:47:46.305316
average,3621.56,2026-02-10T13:47:46.305319
std,9.11,2026-02-10T13:47:46.305321
